product_id,category_L1,category_L2,category_L3,price,price_tier
P026917,전자제품,PC,키보드,62000,medium
P026918,의류,상의,티셔츠,15000,low
P026919,의류,하의,청바지,60000,medium
P026920,의류,하의,스커트,17000,low
P026921,전자제품,PC,노트북,15000,low
P026922,의류,상의,셔츠,107000,high
P026923,의류,하의,청바지,101000,high
P026924,의류,하의,청바지,105000,high
P026925,전자제품,모바일,웨어러블,15000,low
P026926,전자제품,PC,노트북,16000,low
P026927,의류,상의,니트,18000,low
P026928,전자제품,모바일,태블릿,79000,medium
P026929,전자제품,모바일,태블릿,112000,high
P026930,전자제품,모바일,스마트폰,16000,low
P026931,의류,상의,셔츠,31000,medium
P026932,의류,하의,슬랙스,15000,low
P026933,전자제품,PC,키보드,18000,low
P026934,전자제품,모바일,웨어러블,8000,low
P026935,의류,상의,니트,30000,medium
P026936,의류,하의,슬랙스,26000,low
P026937,전자제품,모바일,스마트폰,90000,high
P026938,의류,상의,티셔츠,15000,low
P026939,전자제품,모바일,스마트폰,43000,medium
P026940,전자제품,PC,모니터,28000,low
P026941,전자제품,모바일,태블릿,40000,medium
P026942,의류,하의,슬랙스,11000,low
P026943,의류,하의,스커트,58000,medium
P026944,의류,하의,스커트,25000,low
P026945,의류,하의,슬랙스,29000,low
P026946,의류,상의,셔츠,33000,medium
P026947,전자제품,모바일,스마트폰,11000,low
P026948,전자제품,PC,모니터,123000,high
P026949,전자제품,모바일,웨어러블,10000,low
P026950,의류,상의,니트,6000,low
P026951,전자제품,PC,노트북,77000,medium
P026952,전자제품,PC,노트북,7000,low
P026953,의류,상의,니트,26000,low
P026954,전자제품,PC,모니터,65000,medium
P026955,전자제품,PC,노트북,182000,high
P026956,의류,하의,스커트,103000,high
P026957,전자제품,모바일,태블릿,17000,low
P026958,의류,하의,슬랙스,6000,low
P026959,의류,하의,슬랙스,30000,medium
P026960,전자제품,모바일,웨어러블,27000,low
P026961,전자제품,모바일,스마트폰,40000,medium
P026962,전자제품,모바일,스마트폰,22000,low
P026963,의류,하의,슬랙스,152000,high
P026964,의류,하의,스커트,85000,high
P026965,의류,하의,슬랙스,13000,low
P026966,의류,하의,청바지,36000,medium
P026967,전자제품,모바일,스마트폰,12000,low
P026968,의류,하의,스커트,26000,low
P026969,의류,상의,셔츠,11000,low
P026970,전자제품,모바일,웨어러블,137000,high
P026971,의류,상의,셔츠,27000,low
P026972,의류,하의,스커트,159000,high
P026973,의류,하의,스커트,95000,high
P026974,의류,하의,슬랙스,65000,medium
P026975,전자제품,모바일,웨어러블,20000,low
P026976,의류,하의,슬랙스,261000,high
P026977,전자제품,PC,모니터,49000,medium
P026978,의류,상의,셔츠,88000,high
P026979,전자제품,모바일,스마트폰,64000,medium
P026980,전자제품,PC,노트북,87000,high
P026981,의류,하의,청바지,110000,high
P026982,전자제품,모바일,웨어러블,43000,medium
P026983,전자제품,모바일,태블릿,42000,medium
P026984,전자제품,PC,노트북,110000,high
P026985,의류,상의,셔츠,45000,medium
P026986,전자제품,모바일,태블릿,6000,low
P026987,의류,하의,청바지,159000,high
P026988,의류,하의,스커트,25000,low
P026989,의류,상의,셔츠,60000,medium
P026990,전자제품,PC,키보드,178000,high
P026991,전자제품,PC,키보드,23000,low
P026992,전자제품,모바일,웨어러블,22000,low
P026993,의류,하의,슬랙스,105000,high
P026994,의류,상의,니트,29000,low
P026995,전자제품,모바일,태블릿,16000,low
P026996,전자제품,모바일,태블릿,18000,low
P026997,의류,하의,슬랙스,20000,low
P026998,전자제품,모바일,태블릿,46000,medium
P026999,전자제품,PC,모니터,30000,medium
P027000,전자제품,모바일,태블릿,155000,high
P027001,전자제품,모바일,스마트폰,10000,low
P027002,의류,상의,니트,18000,low
P027003,의류,하의,스커트,28000,low
P027004,전자제품,PC,노트북,56000,medium
P027005,전자제품,PC,모니터,77000,medium
P027006,전자제품,모바일,웨어러블,17000,low
P027007,의류,상의,셔츠,47000,medium
P027008,의류,하의,슬랙스,61000,medium
P027009,의류,상의,니트,93000,high
P027010,의류,하의,스커트,15000,low
P027011,의류,상의,티셔츠,32000,medium
P027012,전자제품,PC,노트북,171000,high
P027013,전자제품,모바일,스마트폰,134000,high
P027014,전자제품,모바일,웨어러블,15000,low
P027015,전자제품,모바일,스마트폰,77000,medium
P027016,의류,하의,청바지,21000,low
P027017,전자제품,PC,모니터,26000,low
P027018,전자제품,PC,노트북,89000,high
P027019,전자제품,모바일,웨어러블,96000,high
P027020,전자제품,PC,노트북,13000,low
P027021,의류,하의,슬랙스,43000,medium
P027022,전자제품,모바일,태블릿,213000,high
P027023,의류,하의,슬랙스,55000,medium
P027024,의류,상의,셔츠,44000,medium
P027025,의류,하의,슬랙스,137000,high
P027026,의류,하의,청바지,26000,low
P027027,전자제품,PC,노트북,5000,low
P027028,의류,하의,청바지,23000,low
P027029,전자제품,모바일,스마트폰,88000,high
P027030,의류,하의,청바지,5000,low
P027031,의류,상의,니트,13000,low
P027032,의류,하의,슬랙스,50000,medium
P027033,의류,하의,스커트,83000,high
P027034,의류,상의,셔츠,10000,low
P027035,전자제품,PC,키보드,182000,high
P027036,의류,상의,티셔츠,154000,high
P027037,전자제품,모바일,스마트폰,38000,medium
P027038,의류,하의,청바지,50000,medium
P027039,의류,하의,청바지,130000,high
P027040,전자제품,모바일,태블릿,56000,medium
P027041,의류,하의,슬랙스,165000,high
P027042,전자제품,모바일,웨어러블,48000,medium
P027043,의류,하의,슬랙스,53000,medium
P027044,의류,상의,티셔츠,7000,low
P027045,의류,상의,티셔츠,54000,medium
P027046,전자제품,모바일,웨어러블,62000,medium
P027047,전자제품,PC,노트북,82000,high
P027048,전자제품,모바일,스마트폰,43000,medium
P027049,의류,하의,청바지,14000,low
P027050,전자제품,PC,모니터,49000,medium
P027051,의류,하의,스커트,16000,low
P027052,의류,상의,티셔츠,16000,low
P027053,의류,하의,청바지,87000,high
P027054,의류,하의,슬랙스,22000,low
P027055,의류,상의,셔츠,10000,low
P027056,의류,상의,티셔츠,12000,low
P027057,전자제품,PC,키보드,96000,high
P027058,전자제품,모바일,태블릿,8000,low
P027059,전자제품,PC,키보드,83000,high
P027060,전자제품,모바일,웨어러블,120000,high
P027061,의류,상의,티셔츠,24000,low
P027062,전자제품,PC,노트북,63000,medium
P027063,의류,하의,청바지,21000,low
P027064,의류,상의,티셔츠,71000,medium
P027065,전자제품,PC,모니터,74000,medium
P027066,의류,하의,슬랙스,53000,medium
P027067,전자제품,모바일,태블릿,82000,high
P027068,의류,상의,셔츠,92000,high
P027069,전자제품,PC,노트북,11000,low
P027070,의류,상의,니트,115000,high
P027071,전자제품,PC,노트북,18000,low
P027072,의류,하의,스커트,13000,low
P027073,전자제품,PC,모니터,14000,low
P027074,전자제품,모바일,웨어러블,6000,low
P027075,전자제품,모바일,웨어러블,78000,medium
P027076,의류,상의,티셔츠,124000,high
P027077,의류,하의,청바지,46000,medium
P027078,의류,상의,셔츠,8000,low
P027079,전자제품,모바일,태블릿,71000,medium
P027080,의류,상의,티셔츠,35000,medium
P027081,의류,상의,티셔츠,70000,medium
P027082,전자제품,모바일,웨어러블,24000,low
P027083,전자제품,PC,모니터,152000,high
P027084,전자제품,PC,키보드,36000,medium
P027085,전자제품,모바일,웨어러블,109000,high
P027086,의류,하의,슬랙스,54000,medium
P027087,의류,하의,슬랙스,62000,medium
P027088,전자제품,PC,키보드,42000,medium
P027089,의류,상의,티셔츠,65000,medium
P027090,전자제품,PC,노트북,53000,medium
P027091,전자제품,PC,키보드,96000,high
P027092,전자제품,PC,모니터,35000,medium
P027093,전자제품,모바일,스마트폰,81000,high
P027094,의류,하의,스커트,40000,medium
P027095,전자제품,PC,노트북,23000,low
P027096,의류,상의,티셔츠,26000,low
P027097,의류,하의,스커트,120000,high
P027098,의류,하의,청바지,163000,high
P027099,전자제품,모바일,태블릿,54000,medium
P027100,전자제품,모바일,웨어러블,12000,low
P027101,전자제품,모바일,태블릿,81000,high
P027102,전자제품,모바일,태블릿,246000,high
P027103,의류,하의,청바지,54000,medium
P027104,의류,하의,슬랙스,63000,medium
P027105,전자제품,모바일,웨어러블,11000,low
P027106,전자제품,PC,키보드,75000,medium
P027107,의류,하의,슬랙스,31000,medium
P027108,전자제품,PC,모니터,56000,medium
P027109,전자제품,모바일,웨어러블,68000,medium
P027110,의류,상의,니트,37000,medium
P027111,의류,상의,티셔츠,22000,low
P027112,전자제품,모바일,웨어러블,100000,high
P027113,의류,하의,청바지,147000,high
P027114,의류,하의,스커트,186000,high
P027115,전자제품,모바일,스마트폰,57000,medium
P027116,의류,하의,스커트,22000,low
P027117,의류,하의,청바지,108000,high
P027118,전자제품,모바일,웨어러블,10000,low
P027119,의류,상의,셔츠,88000,high
P027120,전자제품,모바일,태블릿,39000,medium
P027121,전자제품,모바일,스마트폰,43000,medium
P027122,전자제품,PC,노트북,239000,high
P027123,의류,하의,스커트,24000,low
P027124,의류,상의,셔츠,53000,medium
P027125,전자제품,모바일,태블릿,42000,medium
P027126,의류,상의,티셔츠,34000,medium
P027127,의류,상의,셔츠,47000,medium
P027128,의류,하의,청바지,22000,low
P027129,의류,하의,스커트,11000,low
P027130,전자제품,모바일,스마트폰,12000,low
P027131,의류,하의,슬랙스,43000,medium
P027132,의류,하의,스커트,82000,high
P027133,전자제품,PC,키보드,37000,medium
P027134,의류,하의,스커트,52000,medium
P027135,의류,상의,티셔츠,75000,medium
P027136,의류,상의,니트,16000,low
P027137,의류,상의,니트,53000,medium
P027138,전자제품,모바일,웨어러블,8000,low
P027139,의류,하의,슬랙스,10000,low
P027140,전자제품,PC,모니터,243000,high
P027141,의류,하의,스커트,28000,low
P027142,전자제품,모바일,웨어러블,16000,low
P027143,의류,하의,청바지,42000,medium
P027144,의류,상의,셔츠,51000,medium
P027145,전자제품,모바일,웨어러블,16000,low
P027146,의류,상의,셔츠,20000,low
P027147,전자제품,모바일,웨어러블,20000,low
P027148,전자제품,모바일,태블릿,20000,low
P027149,의류,상의,티셔츠,161000,high
P027150,의류,하의,스커트,68000,medium
P027151,의류,하의,청바지,9000,low
P027152,전자제품,모바일,웨어러블,26000,low
P027153,전자제품,모바일,웨어러블,72000,medium
P027154,전자제품,모바일,태블릿,16000,low
P027155,의류,상의,셔츠,62000,medium
P027156,전자제품,PC,모니터,92000,high
P027157,의류,상의,니트,13000,low
P027158,전자제품,PC,모니터,65000,medium
P027159,의류,상의,티셔츠,18000,low
P027160,의류,상의,니트,36000,medium
P027161,의류,상의,셔츠,13000,low
P027162,의류,하의,청바지,7000,low
P027163,전자제품,모바일,스마트폰,51000,medium
P027164,전자제품,모바일,웨어러블,123000,high
P027165,전자제품,모바일,태블릿,9000,low
P027166,의류,하의,슬랙스,61000,medium
P027167,의류,하의,스커트,75000,medium
P027168,의류,하의,스커트,83000,high
P027169,전자제품,PC,키보드,79000,medium
P027170,의류,상의,티셔츠,36000,medium
P027171,전자제품,모바일,웨어러블,8000,low
P027172,전자제품,모바일,스마트폰,40000,medium
P027173,전자제품,PC,키보드,11000,low
P027174,의류,상의,셔츠,123000,high
P027175,전자제품,PC,노트북,139000,high
P027176,의류,하의,슬랙스,119000,high
P027177,의류,상의,셔츠,10000,low
P027178,전자제품,모바일,태블릿,166000,high
P027179,전자제품,모바일,웨어러블,46000,medium
P027180,의류,하의,청바지,12000,low
P027181,전자제품,모바일,스마트폰,81000,high
P027182,의류,상의,티셔츠,43000,medium
P027183,전자제품,모바일,태블릿,39000,medium
P027184,전자제품,모바일,스마트폰,7000,low
P027185,전자제품,PC,노트북,42000,medium
P027186,전자제품,모바일,웨어러블,26000,low
P027187,의류,하의,스커트,194000,high
P027188,전자제품,모바일,스마트폰,25000,low
P027189,의류,상의,셔츠,23000,low
P027190,의류,하의,청바지,5000,low
P027191,의류,하의,청바지,30000,medium
P027192,의류,상의,셔츠,54000,medium
P027193,전자제품,PC,노트북,119000,high
P027194,전자제품,모바일,웨어러블,9000,low
P027195,의류,하의,스커트,23000,low
P027196,의류,하의,청바지,24000,low
P027197,전자제품,모바일,태블릿,13000,low
P027198,전자제품,모바일,스마트폰,36000,medium
P027199,전자제품,PC,키보드,27000,low
P027200,전자제품,PC,키보드,90000,high
P027201,전자제품,모바일,스마트폰,33000,medium
P027202,의류,하의,스커트,18000,low
P027203,의류,상의,티셔츠,9000,low
P027204,전자제품,모바일,웨어러블,161000,high
P027205,의류,상의,니트,17000,low
P027206,의류,상의,니트,69000,medium
P027207,전자제품,모바일,태블릿,74000,medium
P027208,전자제품,PC,키보드,27000,low
P027209,전자제품,PC,키보드,45000,medium
P027210,의류,상의,셔츠,134000,high
P027211,전자제품,PC,모니터,89000,high
P027212,전자제품,PC,키보드,57000,medium
P027213,의류,상의,티셔츠,42000,medium
P027214,전자제품,모바일,스마트폰,13000,low
P027215,의류,하의,스커트,15000,low
P027216,전자제품,모바일,웨어러블,210000,high
P027217,의류,상의,니트,107000,high
P027218,전자제품,PC,노트북,44000,medium
P027219,전자제품,모바일,태블릿,21000,low
P027220,전자제품,모바일,스마트폰,28000,low
P027221,전자제품,PC,키보드,46000,medium
P027222,전자제품,모바일,스마트폰,6000,low
P027223,의류,상의,니트,135000,high
P027224,전자제품,모바일,웨어러블,19000,low
P027225,의류,상의,셔츠,63000,medium
P027226,의류,하의,슬랙스,19000,low
P027227,전자제품,모바일,웨어러블,25000,low
P027228,전자제품,PC,모니터,220000,high
P027229,전자제품,모바일,태블릿,13000,low
P027230,의류,하의,스커트,14000,low
P027231,전자제품,모바일,스마트폰,49000,medium
P027232,의류,하의,슬랙스,71000,medium
P027233,의류,상의,셔츠,24000,low
P027234,전자제품,모바일,스마트폰,35000,medium
